movie_id,name,job,id,title,vote_average,vote_count,budget,revenue
132363,Lee Daniels,Director,132363,The Butler,7.2,1101,25000000,115922175
9472,Rawson Marshall Thurber,Director,9472,DodgeBall: A True Underdog Story,6.2,981,20000000,167722310
2907,Barry Sonnenfeld,Director,2907,The Addams Family,6.7,848,30000000,191502426
9273,Steve Oedekerk,Director,9273,Ace Ventura: When Nature Calls,6.1,1099,30000000,212385533
9880,Garry Marshall,Director,9880,The Princess Diaries,6.5,1023,37000000,165335153
2925,Hugh Wilson,Director,2925,The First Wives Club,6.5,166,26000000,116400000
807,David Fincher,Director,807,Se7en,8.1,5765,33000000,327311859
17654,Neill Blomkamp,Director,17654,District 9,7.3,3382,30000000,210819611
11836,Stephen Hillenburg,Director,11836,The SpongeBob SquarePants Movie,6.7,574,30000000,140161792
322,Clint Eastwood,Director,322,Mystic River,7.6,1422,25000000,156822020
70,Clint Eastwood,Director,70,Million Dollar Baby,7.7,2439,30000000,216763646
9535,Harold Ramis,Director,9535,Analyze This,6.4,503,80000000,176885658
11036,Nick Cassavetes,Director,11036,The Notebook,7.7,3067,29000000,115603229
6557,Anne Fletcher,Director,6557,27 Dresses,6.1,978,30000000,160259319
18126,Peter Chelsom,Director,18126,Hannah Montana: The Movie,6.0,449,35000000,155545279
16340,Stig Bergqvist,Director,16340,Rugrats in Paris: The Movie,6.0,100,30,103
10333,Barbra Streisand,Director,10333,The Prince of Tides,5.9,56,30000000,74787599
4476,Edward Zwick,Director,4476,Legends of the Fall,7.2,619,30000000,160638883
22947,Jason Reitman,Director,22947,Up in the Air,6.7,1205,25000000,163670000
2755,Alexander Payne,Director,2755,About Schmidt,6.7,362,30000000,105834556
82654,Jonathan Levine,Director,82654,Warm Bodies,6.4,2652,35000000,116980662
59967,Rian Johnson,Director,59967,Looper,6.6,4697,30000000,47042000
16300,Chris Weitz,Director,16300,Down to Earth,4.9,95,0,0
16300,Paul Weitz,Director,16300,Down to Earth,4.9,95,0,0
9598,Chris Noonan,Director,9598,Babe,6.0,733,30000000,254134910
82696,David Frankel,Director,82696,Hope Springs,5.8,284,30000000,114281051
9870,Nicholas Stoller,Director,9870,Forgetting Sarah Marshall,6.4,1172,30000000,105173115
8292,John Singleton,Director,8292,Four Brothers,6.7,607,45000000,92374674
8780,Michael McCullers,Director,8780,Baby Mama,5.8,205,30000000,63833449
9715,Forest Whitaker,Director,9715,Hope Floats,5.8,81,0,0
10521,Gary Winick,Director,10521,Bride Wars,5.9,856,30000000,114663461
10762,Steven Brill,Director,10762,Without a Paddle,5.3,214,19000000,69631118
10096,Gary Winick,Director,10096,13 Going on 30,6.3,1204,37000000,96455697
59436,Woody Allen,Director,59436,Midnight in Paris,7.4,1990,30000000,151119219
227783,Peter Lepeniotis,Director,227783,The Nut Job,5.5,319,0,0
4133,Ted Demme,Director,4133,Blow,7.4,1317,53000000,83282296
10207,Luis Mandoki,Director,10207,Message in a Bottle,5.8,196,80000000,118880016
172,William Shatner,Director,172,Star Trek V: The Final Frontier,5.6,376,30000000,70200000
21972,John Schultz,Director,21972,Like Mike,5.7,100,30000000,0
36593,Peter Segal,Director,36593,The Naked Gun 33⅓: The Final Insult,6.3,521,30000000,51132598
707,John Glen,Director,707,A View to a Kill,6.0,506,30000000,152427960
533,Nick Park,Director,533,The Curse of the Were-Rabbit,6.8,643,30000000,192452832
533,Steve Box,Director,533,The Curse of the Were-Rabbit,6.8,643,30000000,192452832
6023,Richard LaGravenese,Director,6023,P.S. I Love You,6.9,977,30000000,156835339
6439,Frederik Du Chau,Director,6439,Racing Stripes,5.1,123,30000000,93772522
4347,Joe Wright,Director,4347,Atonement,7.4,1049,30000000,129266061
37056,Gary Winick,Director,37056,Letters to Juliet,6.6,796,30000000,0
4105,Ridley Scott,Director,4105,Black Rain,6.2,243,30000000,45892212
76489,Bobby Farrelly,Director,76489,The Three Stooges,4.9,140,30000000,54819301
76489,Peter Farrelly,Director,76489,The Three Stooges,4.9,140,30000000,54819301
3933,Tim Burton,Director,3933,Corpse Bride,7.2,1894,40000000,117195061
3933,Mike Johnson,Director,3933,Corpse Bride,7.2,1894,40000000,117195061
9918,James Gartner,Director,9918,Glory Road,7.2,144,0,42647449
273481,Denis Villeneuve,Director,273481,Sicario,7.2,2416,30000000,84025816
307081,Antoine Fuqua,Director,307081,Southpaw,7.3,2067,30000000,91709827
16871,Sam Raimi,Director,16871,Drag Me to Hell,6.2,966,30000000,90810892
293863,Lee Toland Krieger,Director,293863,The Age of Adaline,7.4,1990,25000000,65663276
13156,Tim McCanlies,Director,13156,Secondhand Lions,6.9,260,0,0
41233,Jon M. Chu,Director,41233,Step Up 3D,6.6,582,30000000,159291809
9266,John Stockwell,Director,9266,Blue Crush,5.6,159,25000000,51842679
1262,Marc Forster,Director,1262,Stranger Than Fiction,7.1,721,30000000,53653224
4513,David Slade,Director,4513,30 Days of Night,6.2,767,30000000,75505973
22970,Drew Goddard,Director,22970,The Cabin in the Woods,6.5,2263,30000000,66486080
7278,Jason Friedberg,Director,7278,Meet the Spartans,3.7,359,30000000,84646831
7278,Aaron Seltzer,Director,7278,Meet the Spartans,3.7,359,30000000,84646831
9013,Martin Brest,Director,9013,Midnight Run,7.2,238,30000000,38413606
865,Paul Michael Glaser,Director,865,The Running Man,6.4,703,27000000,38122105
10776,Frank Oz,Director,10776,Little Shop of Horrors,6.6,384,25000000,38748395
50456,Joe Wright,Director,50456,Hanna,6.5,1263,30000000,63782078
9823,John R. Leonetti,Director,9823,Mortal Kombat: Annihilation,3.8,221,30000000,51376861
59861,Tom Hanks,Director,59861,Larry Crowne,5.7,359,30000000,36160375
133805,Kimberly Peirce,Director,133805,Carrie,5.8,1463,30000000,82394288
12763,Liz Friedlander,Director,12763,Take the Lead,6.6,162,30000000,34742066
9766,Phil Joanou,Director,9766,Gridiron Gang,6.5,206,30000000,41480851
14034,Sam Weisman,Director,14034,What's the Worst That Could Happen?,5.1,66,45000000,0
12244,Shane Acker,Director,12244,9,6.6,1262,30000000,48428063
109421,Steven Soderbergh,Director,109421,Side Effects,6.4,1323,30000000,63372757
11137,Martha Coolidge,Director,11137,The Prince & Me,5.9,278,0,0
51162,Stephen Anderson,Director,51162,Winnie the Pooh,6.8,258,30000000,14460000
51162,Don Hall,Director,51162,Winnie the Pooh,6.8,258,30000000,14460000
10152,Troy Miller,Director,10152,Dumb and Dumberer: When Harry Met Lloyd,4.1,210,19000000,39267515
9452,Warren Beatty,Director,9452,Bulworth,6.3,66,30000000,29202884
239566,Tate Taylor,Director,239566,Get on Up,6.4,158,0,31911598
53113,Carl Franklin,Director,53113,One True Thing,6.2,27,0,0
9271,Brett Leonard,Director,9271,Virtuosity,5.4,163,30000000,24048000
4474,Ivan Reitman,Director,4474,My Super Ex-Girlfriend,4.8,442,0,60896147
184346,Scott Derrickson,Director,184346,Deliver Us from Evil,5.9,690,30000000,0
48340,Alister Grierson,Director,48340,Sanctum,5.8,339,30000000,108609310
14846,Nick Hurran,Director,14846,Little Black Book,5.2,112,35000000,22034832
72207,Nicholas Stoller,Director,72207,The Five-Year Engagement,5.7,457,30000000,53909751
16232,Charles Stone III,Director,16232,Mr. 3000,5.0,66,30000000,21800302
43539,Paul Haggis,Director,43539,The Next Three Days,6.9,905,30000000,51148651
9920,Kurt Wimmer,Director,9920,Ultraviolet,4.8,458,30000000,31070211
8978,Jean-François Richet,Director,8978,Assault on Precinct 13,6.0,311,30000000,35294470
11702,Antoine Fuqua,Director,11702,The Replacement Killers,6.0,127,30000000,19204929
18550,Kevin Hooks,Director,18550,Fled,5.2,47,25000000,17193231
8869,Ellory Elkayem,Director,8869,Eight Legged Freaks,5.4,295,0,0
43347,Edward Zwick,Director,43347,Love & Other Drugs,6.6,1233,30000000,102820008
3489,Jon Avnet,Director,3489,88 Minutes,5.7,313,30000000,16930884
9701,Niki Caro,Director,9701,North Country,6.8,125,35000000,25224242
2122,Howard Deutch,Director,2122,The Whole Ten Yards,5.5,278,40000000,26155781
37707,Vincenzo Natali,Director,37707,Splice,5.5,671,26000000,0
10658,Willard Huyck,Director,10658,Howard the Duck,5.1,221,37000000,37962774
13150,Gavin O'Connor,Director,13150,Pride and Glory,6.3,240,30000000,31148328
9042,Bruce Hunt,Director,9042,The Cave,5.1,202,30000000,15007991
17813,Rob Reiner,Director,17813,Alex & Emma,5.0,68,30000000,15368897
11208,Paul McGuigan,Director,11208,Wicker Park,6.7,157,30000000,13001257
58151,Craig Gillespie,Director,58151,Fright Night,6.0,603,17000000,24922237
11400,Terrence Malick,Director,11400,The New World,6.4,330,30000000,30536013
10350,Christopher Roberts,Director,10350,Wing Commander,4.0,72,30000000,0
28902,Neil Jordan,Director,28902,In Dreams,5.4,44,0,0
14164,James Wong,Director,14164,Dragonball Evolution,2.9,462,100000000,0
76640,Kim Jee-woon,Director,76640,The Last Stand,5.7,1266,30000000,0
11058,Nick Hamm,Director,11058,Godsend,4.7,114,25000000,30114487
14844,Andy Cadiff,Director,14844,Chasing Liberty,6.1,152,23000000,12
57089,Mike Disa,Director,57089,Hoodwinked Too! Hood VS. Evil,4.8,131,30000000,13521829
1947,Lasse Hallström,Director,1947,An Unfinished Life,6.7,161,30000000,18618284
8054,Terry Gilliam,Director,8054,The Imaginarium of Doctor Parnassus,6.3,869,30000000,64352607
46829,Richard J. Lewis,Director,46829,Barney's Version,7.2,129,30000000,8454301
146238,Brad Furman,Director,146238,Runner Runner,5.5,543,30000000,62616646
9989,Peter Howitt,Director,9989,Antitrust,5.8,153,30000000,18195610
9665,Edward Zwick,Director,9665,Glory,7.4,383,18000000,26828365
311,Sergio Leone,Director,311,Once Upon a Time in America,8.2,1069,30000000,0
102362,Niels Arden Oplev,Director,102362,Dead Man Down,5.9,638,0,18074539
11162,Michael Radford,Director,11162,The Merchant of Venice,6.7,144,0,0
6016,Neil Jordan,Director,6016,The Good Thief,6.0,31,0,0
17186,Steve Boyum,Director,17186,Supercross,5.4,29,0,3102550
13967,Chris Noonan,Director,13967,Miss Potter,6.3,141,30000000,35078241
2008,Chen Kaige,Director,2008,The Promise,5.0,29,0,0
9053,Corey Yuen Kwai,Director,9053,DOA: Dead or Alive,5.0,205,21000000,480314
4512,Andrew Dominik,Director,4512,The Assassination of Jesse James by the Coward Robert Ford,7.0,776,30000000,14711793
76349,Jackie Chan,Director,76349,1911,5.0,41,30000000,108348
76349,张立 | Zhang Li,Director,76349,1911,5.0,41,30000000,108348
31203,Laurent Tirard,Director,31203,Little Nicholas,5.9,306,0,0
265208,Simon West,Director,265208,Wild Card,5.4,656,30000000,0
45610,Marc Forster,Director,45610,Machine Gun Preacher,6.4,286,30000000,2527904
50135,Reinhard Klooss,Director,50135,Animals United,5.5,90,0,0
50135,Holger Tappe,Director,50135,Animals United,5.5,90,0,0
1874,Bille August,Director,1874,Goodbye Bafana,7.0,38,30000000,0
271331,Frédéric Auburtin,Director,271331,United Passions,3.0,16,27000000,0
215211,Olivier Dahan,Director,215211,Grace of Monaco,5.8,195,30000000,0
367961,Maksim Fadeev,Director,367961,Savva. Heart of the Warrior,6.4,7,30000000,0
10955,Liliana Cavani,Director,10955,Ripley's Game,6.6,69,30000000,0
223702,Conrad Vernon,Director,223702,Sausage Party,5.6,2238,19000000,140752617
223702,Greg Tiernan,Director,223702,Sausage Party,5.6,2238,19000000,140752617
254470,Elizabeth Banks,Director,254470,Pitch Perfect 2,6.8,1940,29000000,287506194
69,James Mangold,Director,69,Walk the Line,7.3,718,28000000,186438883
4967,Edward Norton,Director,4967,Keeping the Faith,5.9,159,30000000,37036004
9449,Peter Hewitt,Director,9449,The Borrowers,5.8,135,29000000,0
11499,Ron Howard,Director,11499,Frost/Nixon,7.2,328,0,0
4912,George Clooney,Director,4912,Confessions of a Dangerous Mind,6.6,275,30000000,33013805
12771,Reginald Hudlin,Director,12771,Serving Sara,5.0,85,29000000,16930185
323676,Ben Falcone,Director,323676,The Boss,5.5,431,29000000,78636257
12506,Richard Attenborough,Director,12506,Cry Freedom,6.9,51,0,0
24071,Lawrence Kasdan,Director,24071,Mumford,6.3,26,0,0
11249,Don Mancini,Director,11249,Seed of Chucky,4.9,287,12000000,24829644
9667,John Maybury,Director,9667,The Jacket,6.8,455,29000000,21126225
812,Ron Clements,Director,812,Aladdin,7.4,3416,28000000,504050219
812,John Musker,Director,812,Aladdin,7.4,3416,28000000,504050219
277216,F. Gary Gray,Director,277216,Straight Outta Compton,7.7,1355,28000000,201634991
87,Steven Spielberg,Director,87,Indiana Jones and the Temple of Doom,7.1,2781,28000000,333000000
14444,Norton Virgien,Director,14444,The Rugrats Movie,5.7,147,30000000,100491683
14444,Igor Kovalyov,Director,14444,The Rugrats Movie,5.7,147,30000000,100491683
2043,Lee Tamahori,Director,2043,Along Came a Spider,6.1,400,60000000,105178561
315664,Stephen Frears,Director,315664,Florence Foster Jenkins,6.6,392,29000000,48902953
1428,Robert Rodriguez,Director,1428,Once Upon a Time in Mexico,6.2,594,29000000,98185582
562,John McTiernan,Director,562,Die Hard,7.5,3948,28000000,140767956
15373,David Wain,Director,15373,Role Models,6.4,564,28000000,92380927
318846,Adam McKay,Director,318846,The Big Short,7.3,2607,28000000,133346506
26320,Ang Lee,Director,26320,Taking Woodstock,6.2,127,0,0
14292,Gavin O'Connor,Director,14292,Miracle,7.0,159,28000000,64445708
924,Zack Snyder,Director,924,Dawn of the Dead,6.8,1016,28000000,102356381
2018,Adam Shankman,Director,2018,The Wedding Planner,5.5,427,35000000,94728529
192577,Shinji Aramaki,Director,192577,Space Pirate Captain Harlock,6.5,356,30000000,17137302
9428,Wes Anderson,Director,9428,The Royal Tenenbaums,7.4,1286,21000000,71441250
2832,James Mangold,Director,2832,Identity,7.1,1061,30000000,90259536
137093,Jon Turteltaub,Director,137093,Last Vegas,6.4,799,28000000,134402450
699,John Glen,Director,699,For Your Eyes Only,6.3,490,28000000,195312802
9778,Peter Chelsom,Director,9778,Serendipity,6.6,521,28000000,77516304
8831,Peter Hyams,Director,8831,Timecop,5.5,282,27000000,101646581
9398,Ben Stiller,Director,9398,Zoolander,6.1,1337,28000000,60780981
112949,Lasse Hallström,Director,112949,Safe Haven,6.9,823,28000000,97594140
10439,Kenny Ortega,Director,10439,Hocus Pocus,6.4,471,28000000,39514713
3638,Scott Hicks,Director,3638,No Reservations,6.1,327,28000000,92601050
23483,Matthew Vaughn,Director,23483,Kick-Ass,7.1,4645,28000000,96188903
62206,Ruben Fleischer,Director,62206,30 Minutes or Less,5.6,531,28000000,40547440
10577,Patrick Lussier,Director,10577,Dracula 2000,4.6,148,28000000,33000337
218778,Miguel Arteta,Director,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,28000000,100654149
4348,Joe Wright,Director,4348,Pride & Prejudice,7.7,1358,28000000,121147947
78,Ridley Scott,Director,78,Blade Runner,7.9,3509,28000000,33139618
11780,Michael Caton-Jones,Director,11780,Rob Roy,6.5,148,28000000,31596911
192102,McG,Director,192102,3 Days to Kill,6.0,883,28000000,52597999
2001,James Gray,Director,2001,We Own the Night,6.5,323,21000000,54926886
10383,Janusz Kamiński,Director,10383,Lost Souls,4.5,38,0,0
11516,Jacques Perrin,Director,11516,Winged Migration,7.0,49,35866397,20217080
10025,Donald Petrie,Director,10025,Just My Luck,5.8,491,28000000,38159905
15198,Jay Roach,Director,15198,"Mystery, Alaska",6.0,69,28000000,8888143
23172,Brian Levant,Director,23172,The Spy Next Door,5.5,345,28000000,45236543
17834,Michael Ritchie,Director,17834,A Simple Wish,5.5,46,28000000,8345056
10016,John Carpenter,Director,10016,Ghosts of Mars,4.8,296,28000000,14010832
10317,David Gordon Green,Director,10317,Our Brand Is Crisis,5.8,195,28000000,7002261
58431,Burr Steers,Director,58431,Pride and Prejudice and Zombies,5.5,640,28000000,16374328
9746,Martin Scorsese,Director,9746,Kundun,6.8,91,28000000,5684789
13092,Robert B. Weide,Director,13092,How to Lose Friends & Alienate People,6.2,244,27000000,17286299
59859,Jeff Wadlow,Director,59859,Kick-Ass 2,6.3,2224,28000000,60700000
13495,Agustín Díaz Yanes,Director,13495,Alatriste,5.6,61,24000000,23321954
254473,Camille Delamarre,Director,254473,Brick Mansions,5.7,615,28000000,68896829
700,John Glen,Director,700,Octopussy,6.2,527,27500000,187500000
4964,Judd Apatow,Director,4964,Knocked Up,6.2,1214,30000000,219076518
10024,Nick Cassavetes,Director,10024,My Sister's Keeper,7.1,598,30000000,95714875
13490,Malcolm D. Lee,Director,13490,Welcome Home Roscoe Jenkins,5.7,57,35000000,43650785
15927,David Lean,Director,15927,A Passage to India,6.9,67,8000000,27187653
1259,Richard Eyre,Director,1259,Notes on a Scandal,6.9,235,15000000,49469904
5125,Gavin Hood,Director,5125,Rendition,6.2,205,27500000,24748670
174,Nicholas Meyer,Director,174,Star Trek VI: The Undiscovered Country,6.7,413,27000000,96900000
9583,Callie Khouri,Director,9583,Divine Secrets of the Ya-Ya Sisterhood,5.6,65,27000000,0
9437,Gary Fleder,Director,9437,Kiss the Girls,6.2,345,27000000,60527873
525,John Landis,Director,525,The Blues Brothers,7.5,1065,27000000,115229890
10188,Sanaa Hamri,Director,10188,The Sisterhood of the Traveling Pants 2,6.0,238,27000000,44352417
63574,Todd Graff,Director,63574,Joyful Noise,6.7,33,0,0
245,Chris Weitz,Director,245,About a Boy,6.6,607,27000000,129000000
245,Paul Weitz,Director,245,About a Boy,6.6,607,27000000,129000000
9825,Steve Miner,Director,9825,Lake Placid,5.5,247,27000000,56870414
186,Paul McGuigan,Director,186,Lucky Number Slevin,7.4,1323,27000000,56308881
9549,Philip Kaufman,Director,9549,The Right Stuff,7.3,235,27000000,21500000
61891,Roland Emmerich,Director,61891,Anonymous,6.3,288,30000000,15395087
34584,Wolfgang Petersen,Director,34584,The NeverEnding Story,7.0,1002,27000000,20158808
2666,Alex Proyas,Director,2666,Dark City,7.2,828,27000000,27200316
12783,Saul Dibb,Director,12783,The Duchess,6.7,396,0,0
13155,Walter Murch,Director,13155,Return to Oz,6.7,120,25000000,11137801
42807,Richard Linklater,Director,42807,The Newton Boys,5.9,44,27000000,76000000
28355,Christian Alvart,Director,28355,Case 39,6.1,563,27000000,29000000
8080,E. Elias Merhige,Director,8080,Suspect Zero,5.5,98,27000000,13000000
5126,Menno Meyjes,Director,5126,Martian Child,6.8,79,0,0
56288,Robert Rodriguez,Director,56288,Spy Kids: All the Time in the World,4.4,222,27000000,85564310
303858,Jodie Foster,Director,303858,Money Monster,6.5,1068,27000000,93282604
1613,Ronny Yu,Director,1613,The 51st State,5.9,173,28,14
31582,Joel Schumacher,Director,31582,Flawless,5.9,56,0,4488529
16617,Renny Harlin,Director,16617,Mindhunters,6.3,333,27000000,21148829
8944,Barry Levinson,Director,8944,What Just Happened,5.2,127,25000000,6673422
41488,Norman Jewison,Director,41488,The Statement,5.9,23,0,0
37028,Kenneth Branagh,Director,37028,The Magic Flute,6.9,6,0,0
14560,Steve Carr,Director,14560,Paul Blart: Mall Cop,5.2,788,26000000,183293131
10330,Mark Waters,Director,10330,Freaky Friday,6.0,879,26000000,110230332
6957,Judd Apatow,Director,6957,The 40 Year Old Virgin,6.2,1983,26000000,109449237
1934,John Madden,Director,1934,Shakespeare in Love,6.8,796,25000000,289317794
169917,Scott Frank,Director,169917,A Walk Among the Tombstones,6.2,1131,28000000,53181600
951,Ivan Reitman,Director,951,Kindergarten Cop,5.8,628,15000000,201957688
